Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-08-16,2669.0,2695.0,2652.05,2691.05,2659.9,1703875,4562252046.7,2695.0,1797.4,2677.57,1156834,67.89,EQ
2023-08-17,2691.05,2691.05,2642.0,2652.5,2691.05,1629067,4328265285.0,2695.0,1797.4,2656.9,1119213,68.7,EQ
2023-08-18,2650.0,2674.7,2632.75,2641.95,2652.5,1898966,5051126737.6,2695.0,1797.4,2659.94,1180461,62.16,EQ
2023-08-21,2641.85,2666.6,2623.45,2662.25,2641.95,1376318,3636198567.6,2695.0,1797.4,2641.98,904888,65.75,EQ
2023-08-22,2668.0,2685.65,2662.0,2678.8,2662.25,1497180,4008520632.95,2695.0,1797.4,2677.38,1057729,70.65,EQ
2023-08-23,2689.55,2726.0,2682.45,2717.6,2678.8,1990672,5400260419.8,2726.0,1797.4,2712.78,1201253,60.34,EQ
2023-08-24,2747.5,2766.8,2680.6,2688.15,2717.6,2619182,7135628594.9,2766.8,1797.4,2724.37,1115073,42.57,EQ
2023-08-25,2677.45,2682.7,2631.0,2638.4,2688.15,1408427,3728626143.5,2766.8,1797.4,2647.37,799158,56.74,EQ
2023-08-28,2653.55,2700.0,2650.05,2695.35,2638.4,1551734,4154967223.6,2766.8,1797.4,2677.63,895886,57.73,EQ
2023-08-29,2710.0,2722.1,2696.3,2718.95,2695.35,1101830,2986464903.55,2766.8,1797.4,2710.46,635263,57.66,EQ
2023-08-30,2722.95,2737.65,2707.0,2709.0,2718.95,1920079,5238930029.5,2766.8,1797.4,2728.5,1459615,76.02,EQ
2023-08-31,2720.0,2724.6,2678.35,2702.7,2709.0,2439625,6583451196.9,2766.8,1797.4,2698.55,1570166,64.36,EQ
2023-09-01,2710.0,2715.95,2688.3,2702.1,2702.7,1263430,3416045543.25,2766.8,1797.4,2703.79,796524,63.04,EQ
2023-09-04,2733.0,2742.0,2705.0,2711.1,2702.1,1548282,4206362223.6,2766.8,1797.4,2716.79,973357,62.87,EQ
2023-09-05,2720.5,2739.0,2720.0,2732.95,2711.1,1066447,2913763783.05,2766.8,1797.4,2732.22,715660,67.11,EQ
2023-09-06,2740.0,2742.8,2712.0,2730.45,2732.95,1747425,4764389224.6,2766.8,1797.4,2726.52,1309997,74.97,EQ
2023-09-07,2733.0,2855.95,2730.0,2846.4,2730.45,4100519,11508577287.35,2855.95,1797.4,2806.61,1744045,42.53,EQ
2023-09-08,2888.0,2928.7,2872.45,2901.6,2846.4,3638510,10562494449.8,2928.7,1797.4,2902.97,1556878,42.79,EQ
2023-09-11,2905.0,2926.0,2890.05,2894.2,2901.6,1545803,4495577385.2,2928.7,1797.4,2908.25,1008061,65.21,EQ
2023-09-12,2951.6,3009.0,2932.45,2944.1,2894.2,7788759,23216896335.55,3009.0,1797.4,2980.82,4168770,53.52,EQ
2023-09-13,2943.5,2943.7,2888.45,2906.75,2944.1,2458417,7164131653.75,3009.0,1797.4,2914.12,1670141,67.94,EQ
2023-09-14,2924.9,2931.65,2906.0,2918.6,2906.75,1910041,5572516827.65,3009.0,1797.4,2917.49,860502,45.05,EQ
2023-09-15,2933.0,2934.95,2900.0,2908.55,2918.6,1655275,4822228344.0,3009.0,1797.4,2913.25,1011520,61.11,EQ
2023-09-18,2910.0,2930.0,2907.0,2919.85,2908.55,736631,2151088308.8,3009.0,1797.4,2920.17,492362,66.84,EQ
2023-09-20,2926.95,2944.95,2886.05,2890.0,2919.85,1399240,4075360092.2,3009.0,1797.4,2912.55,874572,62.5,EQ
2023-09-21,2885.05,2905.1,2846.05,2899.35,2890.0,2444711,7022145824.05,3009.0,1797.4,2872.38,1342072,54.9,EQ
2023-09-22,2908.7,2936.45,2902.25,2918.5,2899.35,1965569,5740725173.5,3009.0,1797.4,2920.64,1258465,64.03,EQ
2023-09-25,2917.95,2923.8,2871.0,2902.5,2918.5,1049532,3033683244.0,3009.0,1797.4,2890.51,599414,57.11,EQ
2023-09-26,2915.0,2944.0,2910.0,2912.55,2902.5,953456,2787789493.15,3009.0,1797.4,2923.88,400990,42.06,EQ
2023-09-27,2922.0,2994.9,2911.65,2965.05,2912.55,2903693,8601508694.25,3009.0,1797.4,2962.27,1592092,54.83,EQ
2023-09-28,2989.0,3050.5,2978.25,3010.0,2965.05,4081102,12325765250.8,3050.5,1797.4,3020.21,1517639,37.19,EQ
2023-09-29,3040.0,3058.35,3005.25,3023.55,3010.0,2698016,8182044860.35,3058.35,1797.4,3032.62,1597492,59.21,EQ
2023-10-03,3040.5,3077.45,2995.1,3073.25,3023.55,3254492,9908583375.8,3077.45,1814.0,3044.59,2125318,65.3,EQ
2023-10-04,3064.1,3064.1,2990.05,3027.75,3073.25,3100946,9373579502.55,3077.45,1814.0,3022.81,2083793,67.2,EQ
2023-10-05,3032.55,3114.9,3032.55,3096.05,3027.75,3413447,10495332572.95,3114.9,1814.0,3074.7,1612139,47.23,EQ
2023-10-06,3114.95,3114.95,3073.15,3093.7,3096.05,1898118,5868272319.5,3114.95,1814.0,3091.63,1086690,57.25,EQ
2023-10-09,3075.0,3085.0,3055.55,3074.7,3093.7,1181760,3626182059.2,3114.95,1858.05,3068.46,679550,57.5,EQ
2023-10-10,3073.85,3099.0,3072.15,3076.0,3074.7,1551789,4788988638.2,3114.95,1858.05,3086.11,1166374,75.16,EQ
2023-10-11,3090.0,3110.0,3084.4,3088.7,3076.0,2066921,6402030884.85,3114.95,1858.05,3097.38,1535119,74.27,EQ
2023-10-12,3094.0,3105.05,3067.05,3081.75,3088.7,1870280,5760541448.35,3114.95,1858.05,3080.04,1083898,57.95,EQ
